9167,Lt-dQ0kUWFm0nDgLwdEo_g,0,2013-11-11,0,n79E_4LzSIq78gnbrWG00w,1,"Underwhelming - attention to detail is lacking. Carpets are dirty, empty bottle of wine in the fridge when I opened it for the first time, the AC was not running when I checked-in so the room smelled musty - like beer was being fermented in the bathtub. There are no electric plug near the bed - I was to be sitting on my bed and charging my phone and working on my computer. Wifi is free but does not reach to my room... Come-ON!",review,0,-prwCiyBdefhhLsQDu8VGg
4779,kaIue7GRCmkPzDeHDBTttQ,0,2013-02-12,0,TWLDOvQrAbKr5-rftXHa0Q,1,"I tried this place, along w/ several co-workers based on the recommendation of another co-worker as we were working at the Phx Art Museum and it was within walking distance. Wanted a light lunch, so ordered a veggie rice bowl. Veggies ended up having all the life cooked out of them(as if boiled for 30 mins), and the non-descript sauce just made this dish an unappetizing mush of heavily overcooked, flavorless veggies and soupy rice. Absolutely awful. I took the rice bowl back to the counter and told that it really was pretty bad, and they sweetly offered me another menu item of my choice even if the price was higher-  so I'll definitely give the counter ladies kudos for customer service. I chose to have the teriyaki chicken bowl as a replacement. The teriyaki bowl was brought out to me shortly after, but unfortunately after taking the first bite, I found that the chicken tasted like straight charcoal. Not like teriyaki, not like chicken, but straight acrid charcoal. I haven't tried any of their other dishes and they may be absolutely delicious, but after two strikes on two simple dishes in one visit, I can't see myself wasting time by visiting again.",review,0,evDoyFJMoTfWm6y7DCq0qw
7148,JR95uaM82xBUIZ-kQ785iA,0,2012-03-04,1,MoKv82tIhMKQTF1q54KGpA,5,Can't complain! Definitely a nice place to drink while you wait for your table next door.,review,1,kW_ZgAKjHXSmKaYoEIFdUg
1437,oudTF4EN_C8thENGiTQf-w,0,2013-05-19,0,p4fq7wCHaSLkbOFMmJTa7w,1,"Stopped for an early dinner with my wife,she wanted to try the two for twenty special.
As soon as we told the server what we wanted the service went downhill. We did not order any alcohol and we were having the special so this was not going to be a big check for the server but restaruant was not busy so any check should be better than no check.  Used the kiosk to pay for meal since i couldn't get the server to come back to check on us.Discount did not show up on kiosk I shouls have been  more aware since i had heard a similar comment from another table when we came in. Server said not to worry that the amount was correct. I pushed for reciept showing what was actually being charged to ny card. server said she needed my card and would have to talk to the manager. Finally got my paper reciept with correct charges but kiosk on table showed the over charge and had not adjusted. My wife thought we were going to be billed twice for the same meal, so she has been watching the debit card account.
This incident killed my night and the weekend with my wife constantly checking the bank account. This incident is all that my has been talking about to her friends all weekend long, I am sure that this will continue once she gets to work tomorrow.",review,0,i6Ws66ZB33xiP0eitWaS4g
8467,xWcTt1L4vQC_QkPfPBVlCw,0,2010-03-04,0,Bo_GC6pFj2kUeLqVj8GTHg,5,Red Rocks :),review,0,kb_gDoTlPHf_Pk-L9sGMtA
2852,xod-YOn69KMhUHBkd6boOQ,1,2013-04-19,0,8PZBFiGodXfR5G5ovju3kw,5,"Happy to echo the sentiments here - good, honest shop with fair prices.

No up-sell here - I've actually had them tell me I didn't need work after another shop tried to tell me I did.  Keeps me coming back, for sure.

Awesome building, and historic - apparently, the city of Monona was founded there! http://www.mymonona.com/pages/parks_recreation/parks_open_space/details.php/31/parks_open_space/schluter+beach/ 

If you have time, grab an ice cream at the bait shop a couple of doors down, and wander over to the lake.",review,1,WTU4O_gfkbsIHoLNBoEAfQ
547,X47o6R2rWiqGqvBtC7VS3Q,0,2014-02-25,0,T_B9PivNZXGlV8932WQ1GA,5,"I love this place! The chicken and dumplings I had today were delicious and the service was amazing and super friendly as usual! For a comfortable dining experience, visit 3 sisters! :-)",review,0,U-1xYyfxXMDBRFXzCxzQLA
6678,oCA2OZcd_Jo_ggVmUx3WVw,0,2011-06-25,0,SPZ38FHA46jsrN0oXp6eTA,5,"OK I cannot speak for all their food, but their Adam RIchmond Big Unit hot dog was the best hot dog I have EVER had. It is really that good. 100% beef, goodness. 

Great place for a beer  before heading to Chase field too.",review,0,Ec0_hyghnX9jZQW20OYeoA
4758,kaIue7GRCmkPzDeHDBTttQ,0,2012-02-14,0,O5CS6hGs0JbDugWftK0oRg,5,"If you are a fan of the old tried and true meal of teriyaki chicken bowls, you will absolutely love this family own restaurant. Even though the food is spectacular, the thing that always stands out the most about The Blue Fin is the unbelievable customer service. I cannot think of a time I have been here where the owner was not behind the counter giving me her heart-felt thanks for being a customer. 

The place may not look like much from the outside but just know that you will be taken care of once you are there and will have some incredible food for dine in or take out.",review,1,koTB0T-WJWKmu9YS56GxVA
20595,wftoNIA0Q8nX-Da47psBCA,0,2013-02-24,0,mV6ID_TwsNK_PoVIOESWvg,1,"worst brunch I ever had!

I was hoping for a nice Sunday brunch but was very disappointed. The waitress told us that it is a fourty minutes wait for any order. She suggested pastry even though the cafe was less than one third full (12 people including us).  So we selected two crossants, a quiche and two cups of coffee. Pastries arrived quickly but no coffee.  Crossants were cold and soft, not as good as crossan from Paradise cafe but twice the price. 

Halfway done my croissant I realized I had no napkin. Asked her about coffee she said that it is brewing and need to wait four more minutes.  My husband noticed that the lady behind me complained coffee was too cold and it was then microwaved. He was puzzled as the waitress told us they serve freshly brewed coffee.

 I finished my croossant and had some quiches. finally our coffee came. They were luke warm too, not as hot as from McDonalds. At this point, twenty minutes later after we sat down,  the waitress  told us if we order now she will be able to serve quickly. We were not happy.  We asked her if there was anything we could have done differently to have a proper meal and she said no. 

The worse thing is it destroyed our whole day being treated this way. 

Will not go there ever again!",review,2,scemyQeadlb4KXn0Be4kxw
8536,cgNIBHS2mLdbTRiodAT6EQ,10,2009-02-17,11,aZoU6tK83xUn9LKLrzgUdw,5,"so two gringos walk into a mexican taco shop next to a mexican bus station....

badump bump.


OMG!! wtf have i been missing here. i got a carne asada burro and a soft chicken taco...

taco was awesome. the corn tortilla was soft, supple and tasted awesome. piled high with lettuce some sliced radish and i squeezed some lemon ontop. i murdered this taco. execution style. imagine finding a duffle bag full of heads in Juarez...well this taco belonged to one of those heads..understand?

the burro was very tasty. the meat seasoned well and only two bites did i find some grisly bits. the carne asada was rolled up with some diced tomatoes and a cup of pico on the side. 

i kinda prefer my CA Burrito with a heap of Guacamole like how FilliB's makes them. but this was really tasty and i will order it again...after i check out the other items on the menu of course. 

you will now find me here every saturday morning. 
the tacos at Tacos De Juarez will soon refer to me as the Chalupacabre.",review,12,E5QyEU6FCQwnTys0S73zNw
3907,e5kc0CQ4R-PCCDgb274gSg,2,2013-07-16,0,JNq_N9Sns9ZiXmDbChmmFw,5,"We ate here during lunch on Sunday and I can't understand why this place wasn't packed. They have the best vegetarian fajitas, chips and salsa that I've ever had...and I eat Mexican food a lot. The chips are mixed, some are won tons, some are sweet potato crisps and some are seasoned corn chips...all mixed together. Our waiter explained that the salsa takes two days to make the concoction of roasted vegetables. I had my free checkin dessert to go...and there was a lot to choose from. If I lived in the area, I would definitely frequent this place.",review,1,LU4ywdFGDZPrrXGPBewl1A
1465,QMWdcByvCYCrs7-IQyr26w,0,2013-06-09,0,SxwprgJuAkPBzuqvff5htg,1,"Hi there!  I'll be right with you!  That's what you should say, any of the 10 times you walk right past the customer who is clearly and patiently waiting.  Not avoid eye contact and say nothing.  Then, when you finally have time,  let the customer finish talking before you stomp off to get what you think they need.  What is with the elitist attitude of bike shop dudes around here?  You're a bike mechanic...not an astronaut who cured cancer while drinking and say the alphabet backwards.",review,1,d5faDkcVY5VSZtXDGOf3_g
8540,cgNIBHS2mLdbTRiodAT6EQ,9,2009-04-24,11,3aDOAoXIcmX4Glv1PpTR6g,5,"Power yoga class today. 
What great way to detox your body and find all the muscles and balance points you rarely use (you'll find them the hard way, BTW, but that's another story).
As I was lying on the mat at the end of the class, listening to Max (our instructor/Chief Yogi), telling us to just be and to try to not think...try not to eat or drink for an hour after the session and just let our bodies detox, all I could think of was ""what can I eat to retox as quickly as possible, that won't kill me where I stand?""
Not an easy question to ponder, even with the existential power of yoga still pulsating through every fiber of my being...a chili dog from Ted's or Long Wong's?; an Italian Beef  from Luke's; Chicken and waffles from Lolo's?
And then it hit me, almost causing me to stir from my yoga induced coma, Taco's de Juarez!!!!!
As anyone who has read even one of my reviews will tell you, I am a ""Trendinista"" of the first order. 
I follow the herd, make no mistake about it! 
Why?
Because, occasionally, the herd knows where it's going...and this is one of those very special occasions!
I had spotted this place before...on my way by at high speed, to get to Welcome Diner for a burger.
But since I wasn't packing, I never, ever stopped rolling, let alone got out of my car here. 
Yelp changed all that. This place has some terrific reviews, in spite of the fact that there isn't a Betos or Bertos in sight. 
Worth a try, right?
Taco's of Juarez is a delightfully dirty little gem...the proverbial diamond in a goat's ass. 
I sat down and the sweet little non-english speaking waitress brought chips and salsa...The Two Grinders (Los Dos Molino's) need to take salsa lessons from these folks...some of the best salsa I have had (the salsa verde is definitely the best I've had in the US...makes me long for couple of places along the beach in Bahia de Navidad).
In an effort to retox as quickly as possible, I ordered the number 16 lunch especial...a shredded beef gordita (""gordita"" means ""meat wrapped in lard, then deep-fried"" in Spanish) and a cerveza (ice, ice cold BTW).
Freakishly good...I know, it was almost pure lard that had been heated to point where it lost its molecular cohesion and liquefied...but it was damn tasty lard. I forked a little salsa chile and salsa verde onto the gordita (accompanied by refritos and rico) and dug in.
I awoke to shouts of ""clear"" as the feverish paramedics worked to restart my heart...just kidding! 
I am fine:) !!
So, go to the pawn shop and find yourself a nice little Sig Sauer 9mm pistol and holster, turn on the car alarm and go try Taco's of Juarez. Possibly the best Mexican food in town!
And now, another one on my list of favorite places to retox after I've detoxed!",review,11,du6KeE54IFbPiXpU3LOd1g
2019,fjaQ3Ixkofh8xGhklUtDnA,0,2014-05-24,0,NJk0z16jhv_IerDOyLlrVg,5,"Absolutely amazing... 100% real food, and a menu that can fit almost any dietary need! My partner had the meatloaf (with luscious broccoli--- try saying that in the same sentence), superb homemade gravy, and real mashed potatoes with the skins on them... I had the Cobb salad, and if you are a foodie, you know that Cobb salad is a dangerous thing to put on a menu--- it is difficult to execute properly, and this was perfect. We will be back, again, and again, and again... wish we had found this years ago!",review,2,OxloEGKtv9Au-8u1bpXqGw
12933,imSAkSzL5X1rUc3Z1ZMYeA,0,2013-02-20,0,juHiwjHRVYzZKbUxKWP4Ng,1,"Based on my experience with this florist, I'm avoiding them in the future and would certainly advise others to do the same. 

I placed an order on Oct. 31 to be delivered on Nov. 1 (to a location less than half a mile away). The flowers weren't delivered, I wasn't contacted that they weren't delivered and there was no note on the door to indicate a delivery was attempted.

I called to inquire why and while they were somewhat apologetic, they made no attempt to compensate me for their failure to deliver or inform me of such. No waved delivery fee, no half-off next arrangement, nothing like that. I told them I thought this was poor customer service and that they'd lost a customer, only to receive a sarcastic ""I'm VERY sorry we've lost your business"" in reply. 

Find a better florist, they're out there.",review,2,6RaaY2c6QGibkDWzOC2ETQ
23777,_ODHYjCmrb3W9hIGJI1uaA,0,2014-05-24,0,i-_kNVp0ss_SI4I_kABZtg,1,"I really would love to give a better rating to a vegan restaurant. Unfortunately, I was disappointed with EVERYTHING. 
1. I waited 40 min for a take out (with only 2 occupied tables at that time)
2. A guy who ordered after me got a free piece of cake for the long wait. (it wasn't offered to me) 
3. Terrible service 
4. The decor is something you see in senior houses in Sun City
5. Almost all items on the menu have soy protein.. TVP? Is it really something healthy or it's some sort of cardboard pretending to be food?
6. They packed my to go order in such a way that the soup turned before I got to my car, soaking thru the paper bag, landing on my pants, and on the sidewalk...  I went inside to tell them that- NO apology, NO money back. 

I wonder why they are not closed yet.",review,1,hVnHDo3ZZiTXQV9n047uyg
7440,GiElN3AF8N4ZpfH6PNRjdg,0,2011-10-17,0,hkmaKvOJ8gO-qeBOmpaV6g,1,"This was the best camera/photography store in the valley.  It has now been re-imagined and renamed as Photomart upon its move to Scottsdale.  I recently visited the new location...and I was shocked!  The store was extremely small, had very little to sell (I didn't even see a camera on display).  They did carry some glass...but mostly a very small selection of accessories.  I didn't even recognize any of the former employees.  

I encourage all the former loyal Photomark customers to visit Photomart.  I'm sure you will leave disappointed.  Two thumbs down to this lemon!",review,0,pcar062LKuhjXoe7E42YRA
16160,8Sg9zTcQhFWC2MW3jUQhwA,0,2013-12-18,0,W2hrZnX-0GoXahj-2Y514w,1,"I dealt with Roxy.  I scheduled an appointment for her to come to my house to measure and bring me some samples.  On the day of the appointment she called to tell me that she did not have the samples with her but she did want to come by and measure and see the other flooring in my house to try and match.  When she got to my house, she kept mentioning a tile which looked like wood- which I told her specifically that I did not want tile.
Then when she told me her pricing ($3/sq ft) for installation.  I told her that she was double the price of others.  She explained that her company has to hire a subcontractor and then still make a profit.  So- they are basically a middle man.  
She then stated that she would come back the next day and bring some samples.  She never showed up or called.  Very unprofessional.  
My suggestion is to eliminate the middle man and find someone who installs themselves.",review,0,xsCG6G8GjMimBtE8SmpqYQ
8343,Dj3i6a_vboALYTRKTmBABQ,2,2010-03-19,1,5BQ8JufJzVRHgSSF3Y50SQ,5,"This place is fantastic! 
I got toys for my pup for less than half of what they cost in a pet supermarket. I also picked up some supplements, bowls and toothpaste for unbelievable prices. 
You must purchase a minimum of $25.00 worth of goodies, but it is well worth it. Your dollar really goes far here! 
I will be back soon and will bring Bronco with me so he can pick his favorite things. 
Thanks Ryans!",review,3,0o0VMEJeQY0pAAZ9nxErBA
28,JwUE5GmEO-sH1FuwJgKBlQ,0,2014-07-02,0,rYKHcfBvFjqd5qvbX700_Q,5,This place was excellent. We were a little nervous because it is in a truck stop but the food was absolutely delicious and the service was fast and friendly.,review,0,IXANAoF_6OOFdDwjpGZpQg
2402,LkFYWBEdmHE05UkfIkK4EA,0,2014-02-09,0,FvS3lM0RaNRPkH5rc-LM7w,5,"Best gym I ever worked out in. Period. I would've renewed my membership in a heartbeat had I not moved out of state this past Summer.

The best part about the place is the atmosphere. No TVs, no frills, brick walls. People are there to improve their bodies and health and most are serious and focused, but the people I've interacted with have been real down-to-earth and friendly. And it's not just for powerlifters and bodybuilders. I've seen all types (genders, ages, body types, fitness levels), there. However, I have to say that seeing a guy bench 500 or deadlift 14 plates definitely makes you want to put 100% into your own workouts.",review,0,bUrgwAqmdxx02ZTneV1OWg
2420,KHOHjA8HOcTlFBCtMQFv8A,0,2011-08-29,0,K1RJ_Xu_ugMGVL973SHXVQ,5,"The perfect place for the near-east side. Good to very good drinks (depending on the bar tender) and yummy pub food -- especially the walnut burger. It has a workaday feel, with a side of liberal politics and an accepting and welcoming attitude. Somehow it's not overpopulated with posers which makes it just about my favorite place in town.",review,0,4yv4bQSnx2R2kzeSo0XJwA
2056,FrT0OQFkUZBtfoW3V1Wpfw,0,2012-10-30,0,NC5BvHh-myp8q84tgVejkg,5,"My business partner and I stayed at the Speckled Hen by chance while on business in Madison.  All hotels were booked and we were lucky enough to get a room here.  I can't say enough about this B&B.  We were overly impressed with the Inn, the Inn Keepers, our rooms and the breakfasts OMG!!! Awesome ;)   I felt at home here, my room was extremely comfy and cozy and quiet.  Breakfast is served in your time and is one of my favorite parts of the stay.  Every morning its something new and exciting and Delicious!!!  The Inn Keepers and warm and friendly and the conversation was never dull.  I will stay here whenever I'm in Madison.  The price and the service go way beyond the cost of any hotel I've stayed in...  This place is a real find.  There are also hiking trails, farm animals, and an abundantly beautiful property.  If that isn't enough a good deal of what is served for breakfast is grown on the property.    To say it in one word, AWESOME!!!!!",review,0,-3lRzLDxYl4ITXVjTPEERw
4115,RA2EuX04SHqmayKpLhpNvA,1,2012-12-16,1,qj0P8QuS3S_9N61zMXRUgQ,5,"I've always loved this theater. Big enough and still be intimate. There are no bad seats on the main floor. I love the feeling of grandeur once you enter this theater. I always feel like whatever I'm watching is going to be good otherwise it wouldn't be performing at the Herberger. I also love their location, 5 min walking distance from the Arizona Center so we can have a great dinner before a show at a nice restaurant without having to stress out about driving and the need to find parking twice!",review,2,ru8p3RTlk8f9LB_3zLXURQ
1169,1hBOR97oX5Xph3J8Tdob7w,0,2011-07-13,0,920woaE7Gep3IZ6nY9EdPA,5,"Amazing place! Love it here! What's with the bad reviews? Are you kidding me? 

Best burgers in the Madison area, hands down. Perfect fruity drinks. Great service!  

bottom line: awesome!",review,0,nxLkTbnFg1wzTOHbleOMDA
23614,DC77ROlgfnpxQNFKQbbpnw,0,2011-08-24,1,18pTt8pZarb53cyK5DSyrQ,1,"Total lack of staffing you can walk all over this store and not find an employee. Its dirty, disorganized, and most the time you are left to having to use self checkout, the have virtually no carts or trollys. To top that off you get accosted by illegal immigrants as drive in to the parking lot and while leaving.",review,2,8LAf67lQTjtsS98E55MYrg
554,_tnYCShXuDlXjNVNctTkCA,0,2011-03-12,0,iSyfgpM2x6CnUy4GumBZMQ,5,"It's been 18 months since my first experience with Dick & Arnie's, and they continue to impress me - I visit them at least once a month.  Every cut is as excellent as any I've ever had, and Ka is not only an absolute gentleman, but a master barber.  He listens and honors every request; I can't say enough great things about him and the crew at D&A's.  

It's not fancy, but the cuts are superb.  5+ stars.",review,1,oFhtzLhXS1iENWoBMdWk4w
4884,j8nyAaN_w5t6wYv-ni23sg,0,2013-05-17,0,bjSlWVEOb9pBHRtfRf3UyA,5,"We held a brunch at Coach and Willies for family memebrs on sunday after our wedding. The manager Kevin had been in touch with me and had reserved us a private room just off the dining room for some privacy(at no extra charge)!!!! The service was excellent and the food was greatly enjoyed by everybody. We had people in from St Louis, Lexington, KY, Chattanoga, TN and everyone raved about the food. My wife and I eat there often for lunch and Sunday brunch. Food is always good and atmosphere is great with all the TV's. I would definitely recommend this restaurant for anyone needing a great place to entertain.",review,0,UONdMIXCKjoKXF1CKVYTnw
1271,cpGv6ES2hzPCtCUQgipwXw,2,2008-10-17,3,fwO-CPsGR3q0UTHxIAPvxA,1,"I've never been to New Orleans, so I don't know if that makes me somehow less qualified to review this place.  But, I suspect a fair amount of people have never been to China, and it doesn't stop them from reviewing PF Changs.

ANYWAY, the thing about NOTO whenever I have eaten there is that I am always expecting it to be way greater than it really is because of the way people talk about it.  I am always expecting this transcendent experience, but really, all I get is a styrofoam container of some spicy slop that really has no real flavor underneath the initial tongue shock of cayenne pepper.",review,3,ZYaumz29bl9qHpu-KVtMGA
2233,Q3GGB4ZMajP-Qmtdr1cVZw,0,2010-06-17,0,BD86N81nQF3ieJu4RVTpBQ,5,"One of the greatest treasures of Madison. There's no better place to simply relax and enjoy the beauty and variance of nature. 
The only downside: the inevitable disrespectful patrons. Particularly when it comes to the Thai Pavilion. Usually this means people with kids, but just as often applies to adults that can't seem to understand the words ""Please don't touch"".",review,0,r7SKNI3EAkxMihlU97imYQ
22293,7IRQXpt5fB6sFEpbWfU7zQ,0,2014-04-21,0,EQ_6GXP7kxpm6cfbbnCkkw,1,The employees here need some serious training. They have no concept of customer service. They also have supply chain issues (always out of product and never know when it is coming in). I have tried Marvel a few times and each time the experience got worse. Will never go back now.,review,0,W7nkIA52ThKHnuNQF7EMnA
2618,j515klfbCAEF3KPiKvHz9g,2,2014-01-08,0,hHRYghgES-bR4GSlL7ywQA,5,"Excellent service, friendly staff and you get to watch plans land and take off.  The food is great.  We've been here several times with our younger kids (just my husband and I and with extended family).  The wait has never been that long.  They work to get you seated as soon as possible if there is a wait.

Awesome diner food with daily specials.  Delicious, mouth watering diner food at diner prices.

They are open for breakfast, brunch and lunch.  Great family friendly spot.  Also great for a quick bite on your own.  

Highly suggest checking this place out if you haven't yet.",review,2,jVab8R36GLhQ0vy50gAJxA
1748,uzJ2Vefb951El2oneQI8NQ,2,2011-10-26,0,DfpClGSWBk8Y7Tg4FRnuNA,5,"This place was recommended to me as some of the best Chinese food in Madison.  Totally agree!

I went here for a Wednesday lunch at 2 pm and I was the only person there.  I don't mean to be stereotypical, but if you've ever walked into an empty Chinese restaurant in the mid afternoon...you're probably going to have to make your presence known by ringing a bell or yelling an awkward ""hello"" towards the kitchen.  Not in this case, I was promptly greeted and offered to sit anywhere. 

My food was excellent.  Nothing daring, just general tso's chicken. Good sauce, good flavor, good consistency.   

Lunch doesn't get any better at $4.95 which includes an entree, rice, and soup!

Summary: friendly service, awesome food, good prices.  I'll be back.",review,4,7zBbi9ux0WUU9LByZjCwgw
7092,dNEAXZDrZ3TtK4d7Pl2Ydg,0,2012-12-15,0,cukYBKQ5WKHjzTaV_7dmcQ,5,"I love this venue.  The symphony is amazing and the staff have great customer service skills.  I have seen a ballet, three symphonies, and the Texas Tenors so far  at this location and I have been pleased each time.  Great place to spend your Saturday night!",review,0,RbvcOMQagxqnhXl5vsvWNQ
22698,vv1uvJRBUqi707TA5GuhCg,0,2014-06-20,0,Za-XheGMQubB4q93-ab8uA,1,I dont get how this place has so many great reviews. Customer service was terrible.  I stopped in to discuss a cake for my housewarming.  I arrived about 45 minutes before closing time but felt like i had completely inconvenienced the woman by stepping through the door.  She seemed completely uninterested in listening to my ideas.  I had the distinct feeling that she just wanted me to leave and quit bothering her.  trying to salvation an unpleasant experience i bought a couple of cupcakes to take home.  They certainly didnt make up for rest of it.  Absolutely nothing special.,review,1,91Vd0LC3_yPoLe63rWUUkA
11364,jzPMl-NoB5F2fwoHX3hN8A,0,2011-09-12,0,_eFZ3Dg09CUNn1Ytz7DXGQ,1,The 1 Star was for the Mahi tacos that was the only thing that was great about this experience. Being from San Diego I am spoiled when it comes to great Mexican food and service. First off when you order a shot Put it in a small rocks glass not a plastic cup that you make jello shooters in! Serve real salsa and guacamole Please for goodness sake! If your going to call yourself a Mexican establishment then do it right! Please hire a waitress that has a brain and isn't slow! If it wasn't for the fact it was a go away party I would have never stepped foot in a such a dirty establishment.  WORST MANGO AND STRAWBERRY MARGARITAS EVER!!,review,1,mvseP5eZisF2lZy_7slv3g
16179,BT2Vls7h6sWrCKa5gGXbKg,0,2012-01-10,0,CHcJXp7g2lXwcP2zuJEaJg,1,"I ordered a dozen garlic Parmesan wings and a order of fried zucchini. Although they weren't the worst wings I've had, they definitely were no where close to being the best. The wings were cold, probably due to the gallon of wet sauce they were covered in. The zucchini was burnt. I was skeptical pulling into the parking lot because it looked like a carnival. Let me just say it looked the same way inside. The dining room was covered in carnival toys and looked like they haven't dusted in years. They had hand made menus all over the place. We also had a homeless visitor come in to our table and ask for money so he could eat. One word for this place YUK!",review,1,Z1d41r8kLY9MKoMacaiXWg
7743,apCfJVnRyaw6oVUBKujpUQ,0,2009-03-23,0,5bvsQYdumy9ZVngtZWF4rg,5,"I agree with all these posts.  cheap, colorful, huge menu, good horchata, tres leches cake at the panaderia....

Not much more has to be emphasized, however, one reccommendation: get the ELOTE along with whatever you decide to get.  Its corn on a stick covered in mayo and queso- delicioso.  if you really want a treat, squirt ketchup all over it too.  mmmm market foooood",review,0,vggE8kitLHHhWeM7ZPdzpg
7827,apCfJVnRyaw6oVUBKujpUQ,0,2013-04-06,0,NSght32IgwbcPhqzHb4SRQ,1,Not good. Sorry. I can get pass the decor if the food was good. Keep going. Big warehouse style with table and chairs at the end. Some good reviews???? Must be the workers.  No Flavor unless you add the sauce (a lot)! The server was very kind. So close to Mexico we thought it would be a no brainer.,review,0,GPBTrGZjM7m-hndPP9BrsA
10733,11TvD4sCfA8GEqLDANpbSQ,0,2013-07-07,0,3NNB8DWPQByvcbFc3uN0RQ,1,My cheese enchiladas had non-melted cheese in them. That's a basic prerequisite for enchiladas - melted cheese. Not impressed at all. This place is sophomoric at best. There are far more tastier places in the valley to spend your money on. If I could leave a half star I would. I will never eat here again.,review,0,iqqz_DlIE7QJjxkISbVQvw
695,q8fD82us6uuGufvI44NoAg,0,2010-12-04,0,mRF8r2ut0UXwPGLzlNjr-g,5,"We love Vin Santo and have gone there about every month or two for 3 years. Small place, warm and inviting, and the lovely host/owner Clarissa greets us like family when we walk in. Her husband/chef makes fabulous and imaginative sauces to accompany the comforting Italian dishes. Their italian sausage is probably the best we've had anywhere (including fancy places in LA, NYC, Philly, etc).

 There are special lasagna, fish, and ravioli dishes every night. The lasagna is cooked to order so it takes a while, but is so worth it. If you are lucky enough to go on an Italian sausage lasagna night, the portion is enormous, and every bite (yes, every bite) includes sausage and cheese - it's the bomb. I had a veal ravioli in a butter sage sauce recently that was fabulous, and unlike some pricey new Italian places where the portion is 5 or so ravioli, this dish had 10 or 12 large ones. In fact, all the portions are large, and really reasonably priced. Their wine selection is pretty sparse, and we haven't had good look finding one we like. But that is the only down side to what is always a fantastic and totally filling meal.  

We are usually too full for dessert, but they do make their own tiramisu, which is light, fluffy, creamy, and enormous. Get one if you have someone to share it with. Recently they have added a couple of desserts, including a caramel cheesecake, which I hope I am not too full to try someday.",review,2,2AND4Sgni_q1CR2W2H5OjA
18552,MTaaIqX7GJXdTPDDx4L90A,0,2013-01-30,0,kfC0J-BCQngB1X6OqZzTqw,1,"I would NOT reccomend taking your computer to Data Doctors! I hear there is a small privately owned computer shop on 24th St and indian School that gets great reviews. Data Doctors looked over my laptop for 20-30 mins in the store (20th/Camelback) and then the tech told me he would have to send it to the Tempe main lab for full assessment. $100 to take it in and figure out what the problem is. I got a call 3 days later from someone else stating they just recieved my laptop and were going to look at it the next morning, so apparently it takes them 3 days to send my laptop from downtown Phx to downtown Tempe. The next day I got a call saying they basically have no clue what the issue is but that they are going to reinstall windows and see if that takes care of the problem. That will cost me an additional $200 to reinstall windows!! At this point I feel like I am trapped because I have already spent $100 bucks and they have the computer. I reluctantly agree to basically pay $300 to have windows reinstalled in my 2 year old laptop. When will I get it back? How long could that possibly take, right? Well, 3-5 days he says. it will take 3-5 days to reinstall windows into my laptop and that is ""putting it ahead of 30 other computers for me."" The guy is now acting like I should feel lucky that he is putting mine ahead of others because otherwise it could take 2 WEEKS?! 2 days later I get a call that it is done and seems to be working just fine. It will be back in the Phoenix store for me to pick up 2 1/2 days later...
Finally, I get my computer back after 2 weeks and $300. Oh well, at least it is all fixed now, right? WRONG. Now my computer will not connect to my wireless network at home. So I call and talk to my wireless provider for 35 minutes trying this and that and she determines it is my computer that has a problem, not the service. I knew that because the other 4 laptops in the house work fine but I figured maybe it just needed to be reset-up or something. 
I called the Data Doctors store to ask them to help me over the phone with maybe a setting or two. The location I dropped it off at originally has NO RECORD of my laptop ever even coming thru that store and they refer me to call the Tempe lab. I call the Tempe lab and tell two different people my issue before someone decides to help me. They tap into my computer from the lab and look at a few things for 10 minutes and then tell me he thinks it is my wireless connection!! I explain that I have several other computers in the house and that I never had an issue with the wireless component until I got it back from them. He says he does not think it is the computer but I have to take it back to the store to have them try to connect it to their wireless network and go from there...but he does not think it is the computer itself. I have a brand new modem and router.
What a bad experience that still is not over. 
I will never take my computers in to data doctors in the future and I would certainly not reccomend them to anyone else.",review,2,1vLXROPKnOz7TJnlPWrgWg
4435,P7wKlbSRsoRrfH3DFOY08A,0,2014-06-27,0,0KjW_dXlCIfMW0-fQ276yg,5,"I have never had a bad experience at this location. The hostess are always quick and ready to seat you with a smile on their faces. Waitresses are amazing as well! They are also quick and ready to serve, and all with great attitudes! This is by far, one of my favorite breakfast spots, not because of the food, because really, you can get pancakes anywhere, but it is the customer service that always brings us back. So IHOP team, thank you all so very much for always providing us with some of our best experiences, this team rocks! Thanks!",review,0,yTZSPqLvyuXWDTw7zHTgbA
